DeCodigo,DeNombre,Decade,Year,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
99,Vichada,2010,2016,12,12,11399780.7254902,19429326.2156863,8029545.4901961,175015709.860294,14584642.4883579,14609475.0575981,2365598.89435555,11399780.7254902,11399780.7254902,12276018.3394608,16045813.3137255,3769794.9742647
97,Vaupés,2010,2016,12,12,11059462.6574713,17811337.5126437,6751874.8551724,165698555.066667,13808212.9222222,13985111.2367816,1813406.62429903,11059462.6574713,11059462.6574713,12301530.1494252,14957326.3,2655796.15057475
52,Nariño,2010,2016,12,12,11452894.7559055,13156002.4251969,1703107.6692914,148426291.15748,12368857.5964567,12541443.4212599,554670.290394207,11452894.7559055,11452894.7559055,11770394.1653543,12806535.480315,1036141.3149607
13,Bolívar,2010,2016,12,12,12781043.2903226,18773701.3364055,5992658.0460829,183071979.746544,15255998.312212,15033999.672811,1696722.57626888,12781043.2903226,12781043.2903226,14279053.7419355,15993740.6682028,1714686.92626735
8,Atlántico,2010,2016,12,12,13263612.5,20130627.4285714,6867014.9285714,198374339.75,16531194.9791667,16417437.25,1926525.47266552,13263612.5,13263612.5,15515760.0892857,17724780.3571429,2209020.26785715
27,Chocó,2010,2016,12,12,8950267.20101781,12385689.9338422,3435422.73282439,128378132.773537,10698177.7311281,10350345.1246819,1003318.17675477,8950267.20101781,8950267.20101781,10132668.3676845,11615985.6081425,1483317.24045805
54,Norte de Santander,2010,2016,12,12,12812902.3707865,16945511.5168539,4132609.1460674,180839569.825843,15069964.1521536,15254680.8483146,1366290.35220378,12812902.3707865,12812902.3707865,13794164.016854,16187201.8651685,2393037.8483146
94,Guainía,2010,2016,12,12,11290409.1394148,18454499.0120482,7164089.8726334,166386027.104991,13865502.2587493,14047855.7848537,1997077.05293224,11290409.1394148,11290409.1394148,11963055.9001721,15044830.8080895,3081774.9079174
20,Cesar,2010,2016,12,12,12315482.2967033,18763459.5714286,6447977.2747253,186230694.620879,15519224.5517399,15269021.5906593,1788176.30692892,12315482.2967033,12315482.2967033,14778604.0714286,16710377.4285715,1931773.3571429
19,Cauca,2010,2016,12,12,11289982.9328063,14574864.1185771,3284881.1857708,154878730.237154,12906560.8530962,12829742.4407115,882900.097775455,11289982.9328063,11289982.9328063,12163698.5810276,13553399.4822134,1389700.9011858
15,Boyacá,2010,2016,12,12,12638389.8369565,16809262.4456522,4170872.6086957,178747143.711957,14895595.3093297,14689990.2608695,1283754.74552097,12638389.8369565,12638389.8369565,13869383.4673913,16245252.4211956,2375868.95380435
23,Córdoba,2010,2016,12,12,12300135.0990099,16998656.8811881,4698521.7821782,169704050.722772,14142004.2268977,13646023.6584159,1261049.59588917,12300135.0990099,12300135.0990099,13268305.3415841,14705913.8168317,1437608.4752475
68,Santander,2010,2016,12,12,13784867.336,17397347.112,3612479.776,183003044.18,15250253.6816667,14975525.732,1135461.81395214,13784867.336,13784867.336,14145506.96,16332186.136,2186679.176
0,Area en Litigio Cauca - Huila,2010,2016,12,12,11727136,17310435.3333333,5583299.3333333,171349724.666667,14279143.7222222,14913480.3333334,1600120.99244852,11727136,11727136,12872248.6666666,15095823.1666666,2223574.5
17,Caldas,2010,2016,12,12,13363262.3,17638386.2666667,4275123.9666667,182586684.233333,15215557.0194444,15741693.2666667,1383985.09804863,13363262.3,13363262.3,13799006.4666667,16234847.5,2435841.03333335
25,Cundinamarca,2010,2016,12,12,12531125.3299492,16882481.177665,4351355.8477158,174065244.451777,14505437.0376481,14155276.1345177,1330604.04132155,12531125.3299492,12531125.3299492,13451211.0101523,15655784.4619289,2204573.4517766
41,Huila,2010,2016,12,12,12034158.92,17213035.7733333,5178876.8533333,172900539.373333,14408378.2811111,14798795.1333334,1492081.7934977,12034158.92,12034158.92,13005277.14,15176481.29,2171204.15
18,Caquetá,2010,2016,12,12,10785381.8148148,18387232.526455,7601850.7116402,167089810.796296,13924150.8996914,14159993.7129629,2055220.38059554,10785381.8148148,10785381.8148148,12137695.5701058,15189422.292328,3051726.72222225
63,Quindío,2010,2016,12,12,13084306,16437651.2,3353345.2,175225906.933333,14602158.9111111,14198963.6,1146830.55094835,13084306,13084306,13548534.9,15640477.4,2091942.5
66,Risaralda,2010,2016,12,12,11651872.9285714,14412021.7142857,2760148.7857143,154264237.142857,12855353.0952381,12511240.8214285,969429.820191037,11651872.9285714,11651872.9285714,12075808.9285714,13901033.2857143,1825224.3571429
73,Tolima,2010,2016,12,12,13357452.3718593,17349616.9346734,3992164.5628141,181513834.095477,15126152.8412898,14751194.0477387,1183090.40936938,13357452.3718593,13357452.3718593,14172644.4522613,16007591.6984924,1834947.24623115
85,Casanare,2010,2016,12,12,12105089.1061453,17663691.452514,5558602.3463687,180947129.949721,15078927.4958101,15703450.8421788,1854373.82546421,12105089.1061453,12105089.1061453,13298360.0586592,16392799.1424581,3094439.0837989
95,Guaviare,2010,2016,12,12,11181770.0043668,19208811.8951965,8027041.8908297,168556245.008734,14046353.7507278,14466294.1528384,2167462.03015474,11181770.0043668,11181770.0043668,11968781.1048035,15189100.0458515,3220318.941048
5,Antioquia,2010,2016,12,12,12648636.0039139,16429506.1135029,3780870.109589,175558276.250489,14629856.3542074,14964975.0988258,1184834.16146385,12648636.0039139,12648636.0039139,13615505.5117417,15403362.4481409,1787856.9363992
50,Meta,2010,2016,12,12,11610345.6401799,18593646.041979,6983300.4017991,174901246.337331,14575103.8614443,15022325.9310345,2029230.03427052,11610345.6401799,11610345.6401799,12545421.6071964,15865638.7646177,3320217.1574213
76,Valle del Cauca,2010,2017,12,12,11218650.1461988,15418160.7017544,4199510.5555556,150450776,12537564.6666667,12175042.7251462,1125280.82823027,11218650.1461988,11218650.1461988,11767566.9766082,13203969.5818713,1436402.6052631
20,Cesar,2010,2017,12,12,14226042.7692308,18299464.1538462,4073421.3846154,191232649.906593,15936054.1588828,15992188.9120879,1032323.87136376,14226042.7692308,14226042.7692308,15265853.8159341,16467895.6978022,1202041.88186815
81,Arauca,2010,2017,12,12,11719651.4427861,16818606.9950249,5098955.5522388,177862048.701493,14821837.3917911,15509356.8159204,1726983.34800676,11719651.4427861,11719651.4427861,13218711.2263681,16178711.8905473,2960000.66417915
86,Putumayo,2010,2017,12,12,10660325.375,16502721.4230769,5842396.0480769,169338281.173077,14111523.4310897,13995579.5721154,1714399.84437355,10660325.375,10660325.375,13068906.3509616,15707628.3701923,2638722.01923075
91,Amazonas,2010,2017,12,12,12426913.9685393,16032817.2831461,3605903.3146068,168783534.022472,14065294.5018727,13844868.7741573,1039293.93678802,12426913.9685393,12426913.9685393,13241365.2573034,14828778.8752809,1587413.6179775
99,Vichada,2010,2017,12,12,10680459.1813725,18388347.1544118,7707887.9730393,180444160.216912,15037013.3514093,15585674.7794117,2234207.47469183,10680459.1813725,10680459.1813725,13943248.6053922,16503540.8517157,2560292.24632355
97,Vaupés,2010,2017,12,12,11634130.137931,16140555.2735632,4506425.1356322,171729852.289655,14310821.0241379,14582722.3839081,1384217.70526792,11634130.137931,11634130.137931,13692122.2793103,15401054.5344828,1708932.25517245
52,Nariño,2010,2017,12,12,11549912.976378,14304069.8897638,2754156.9133858,151834510.204724,12652875.8503937,12545654.3346456,749352.975462085,11549912.976378,11549912.976378,12096375.3700787,13002027.531496,905652.1614173
13,Bolívar,2010,2017,12,12,14137665.8525346,19254640.1013825,5116974.2488479,192032264.884793,16002688.7403994,15901031.9354839,1381754.8711891,14137665.8525346,14137665.8525346,14831608.8225807,16875176.516129,2043567.69354835
8,Atlántico,2010,2017,12,12,15090397.5,19428550.8571429,4338153.3571429,204460852.571429,17038404.3809524,16501263.7142857,1297325.49347828,15090397.5,15090397.5,16182631.2142857,18005872.3928571,1823241.17857145
70,Sucre,2010,2017,12,12,14075907.7471264,18967524.2068966,4891616.4597702,188808302.896552,15734025.2413793,15685475.7011494,1361914.53070596,14075907.7471264,14075907.7471264,14481735.3563218,16624590.5344828,2142855.1781609
94,Guainía,2010,2017,12,12,10721853.1290878,16340760.8881239,5618907.7590361,171417620.375215,14284801.6979346,14801748.8605852,1650876.51649326,10721853.1290878,10721853.1290878,13707154.1032702,15318920.6660929,1611766.5628227
0,Area en Litigio Cauca - Huila,2010,2017,12,12,12512727.3333333,17062110.6666667,4549383.3333334,179325246.666667,14943770.5555556,14836301.8333333,1418266.96360887,12512727.3333333,12512727.3333333,13649188.6666666,16338542,2689353.33333335
25,Cundinamarca,2010,2017,12,12,13071547.6446701,16861591.1167513,3790043.4720812,178107118.761422,14842259.8967851,14566534.2588832,1288774.93042909,13071547.6446701,13071547.6446701,13850165.7918782,15895913.5228426,2045747.73096445
27,Chocó,2010,2017,12,12,9532325.55216285,15203673.480916,5671347.92875315,140749043.292621,11729086.9410517,11367543.7531807,1537816.08109892,9532325.55216285,9532325.55216285,10558354.1259542,12839702.221374,2281348.0954198
23,Córdoba,2010,2017,12,12,13377620.2376238,17523521.7821782,4145901.5445544,176883494.945545,14740291.245462,14514868.039604,1097660.32782004,13377620.2376238,13377620.2376238,13823474.7376238,15401146.9331683,1577672.19554455
19,Cauca,2010,2017,12,12,12415036.3715415,15218072.2687747,2803035.8972332,161200328.252964,13433360.687747,13099425.0711462,888162.5610375,12415036.3715415,12415036.3715415,12652837.3517787,14168944.632411,1516107.2806324
15,Boyacá,2010,2017,12,12,13275286.5434783,17129444.4130435,3854157.8695652,182064011.336957,15172000.9447464,15214833.0706522,1319627.29058328,13275286.5434783,13275286.5434783,13781987.2608695,16352723.7717392,2570736.5108696
5,Antioquia,2010,2017,12,12,12800413.4285714,16923742.2818004,4123328.853229,180758002.843444,15063166.9036203,14835908.964775,1121608.86615741,12800413.4285714,12800413.4285714,14282279.9217221,16028020.5303327,1745740.60861055
95,Guaviare,2010,2017,12,12,10660383.1746725,16932941.209607,6272558.0349345,174504954.20524,14542079.5171034,14857286.4803494,1816574.03943612,10660383.1746725,10660383.1746725,13588980.9585153,16049274.2358079,2460293.2772926
85,Casanare,2010,2017,12,12,11776058.2402235,17700440.7821229,5924382.5418994,184836455.360335,15403037.9466946,16011901.7737431,1914508.81676721,11776058.2402235,11776058.2402235,13872966.3100559,16991678.8826815,3118712.57262565
73,Tolima,2010,2017,12,12,14090879.2763819,17694367.3366834,3603488.0603015,186096614.542714,15508051.2118928,15035043.8668341,1136413.25826745,14090879.2763819,14090879.2763819,14776567.5376884,16238014.517588,1461446.9798995
66,Risaralda,2010,2017,12,12,12100211.7142857,15251530.4285714,3151318.7142857,160669053.142857,13389087.7619048,13313125.9642857,991154.980212594,12100211.7142857,12100211.7142857,12477798.0714286,13948584.8928571,1470786.82142855
63,Quindío,2010,2017,12,12,13663334.6,17022546.4,3359211.8,179279211.333333,14939934.2777778,14631292.8,1135336.25718901,13663334.6,13663334.6,14035221.3333333,15651622.2666667,1616400.93333335
50,Meta,2010,2017,12,12,10759426.6386807,17272604.5577211,6513177.9190404,178904967.485757,14908747.2904797,15167379.0944527,1957087.30545995,10759426.6386807,10759426.6386807,13716484.781859,16828362.3253373,3111877.54347825
41,Huila,2010,2017,12,12,12396597.5333333,17519987.2933333,5123389.76,180768516.1,15064043.0083333,15096137.4833333,1491568.28242229,12396597.5333333,12396597.5333333,13910836.6466666,16379733.7533333,2468897.1066667
54,Norte de Santander,2010,2017,12,12,13472040.9775281,17292217.0561798,3820176.0786517,185221663.168539,15435138.5973783,15373139.3146068,1070841.53975947,13472040.9775281,13472040.9775281,14815123.3146068,16076077.4662922,1260954.1516854
44,La Guajira,2010,2017,12,12,13763581.9872611,18055429.5923567,4291847.6050956,197564401.038217,16463700.086518,16738165.8343949,1277193.95878845,13763581.9872611,13763581.9872611,15516149.5987261,17451472.8853504,1935323.28662425
68,Santander,2010,2017,12,12,14529323.032,18449187.752,3919864.72,189411731.956,15784310.9963333,15802115.056,1085826.6479,14529323.032,14529323.032,14804030.922,16343992.928,1539962.006
47,Magdalena,2010,2017,12,12,14419567.1955307,18575419.7877095,4155852.5921788,191615644.743017,15967970.3952514,15637357.1173185,1152094.72525604,14419567.1955307,14419567.1955307,15185139.7932961,16715481.5446927,1530341.7513966
17,Caldas,2010,2017,12,12,13899666.6,18264404.8333333,4364738.2333333,188519636.583333,15709969.7152778,15357959.6833334,1248552.83421254,13899666.6,13899666.6,14781216.7416667,16669093.8,1887877.05833335
18,Caquetá,2010,2017,12,12,11014357.6269841,16386660.4761905,5372302.8492064,173104660.513228,14425388.3761023,14475814.4074074,1717348.09374769,11014357.6269841,11014357.6269841,13353420.8042328,16198170.3928571,2844749.58862435
94,Guainía,2010,2018,12,12,10504752.5197935,17630854.0516351,7126101.5318416,167597165.316695,13966430.443058,14629051.8537006,2020784.4925991,10504752.5197935,10504752.5197935,12113538.8760757,15389797.4130809,3276258.53700515
70,Sucre,2010,2018,12,12,13581126.0689655,19094419.8390805,5513293.770115,188752027.436782,15729335.6197318,15225718.4712644,1640927.85331378,13581126.0689655,13581126.0689655,14548214.9367816,16819216.1724138,2271001.2356322
76,Valle del Cauca,2010,2018,12,12,11074839.3099415,13884553.5672515,2809714.25731,149503136.836257,12458594.7363548,12416189.4093568,979213.006201897,11074839.3099415,11074839.3099415,11546222.8245614,13351118.0204678,1804895.1959064
81,Arauca,2010,2018,12,12,11796212.9552239,16506106.1492537,4709893.1940298,175882282.532338,14656856.8776949,15026832.6965174,1478657.95917364,11796212.9552239,11796212.9552239,13470990.2736318,15842708.5721393,2371718.2985075
86,Putumayo,2010,2018,12,12,9126682.06730769,16810208.1875,7683526.12019231,159583007.822115,13298583.9851763,13862321.5673077,2141782.94035072,9126682.06730769,9126682.06730769,11456176.3221154,14541228.2836538,3085051.96153845
91,Amazonas,2010,2018,12,12,10758641.1325843,16501388.7179775,5742747.5853932,161272033.524719,13439336.1270599,13786401.0898876,1610941.70666183,10758641.1325843,10758641.1325843,12140435.0078652,14485598.0662921,2345163.05842695
97,Vaupés,2010,2018,12,12,10547691.8436782,16420902.891954,5873211.0482758,164520932.126437,13710077.6772031,13853940.9494253,1703106.34556997,10547691.8436782,10547691.8436782,12281220.8275862,14854340.6551724,2573119.8275862
68,Santander,2010,2018,12,12,13673635.432,17775779.408,4102143.976,189215119.24,15767926.6033333,15641233.86,1354627.30199793,13673635.432,13673635.432,14571936.136,17276376.728,2704440.592
52,Nariño,2010,2018,12,12,11069063.3228346,13915469.984252,2846406.6614174,151573336.208661,12631111.3507218,12607342.0866142,903733.06316983,11069063.3228346,11069063.3228346,12074309.1299213,13529790.4507874,1455481.32086615
13,Bolívar,2010,2018,12,12,13700570.7096774,19318951.3271889,5618380.6175115,192107784.345622,16008982.0288018,15682342.9354839,1731669.97510531,13700570.7096774,13700570.7096774,14430170.5230414,17349604.4884793,2919433.96543785
8,Atlántico,2010,2018,12,12,15595277.1428571,20182398.2857143,4587121.1428572,206373827.428571,17197818.952381,16900562.4285714,1476541.63635228,15595277.1428571,15595277.1428571,15839256.9642857,17931143.4285714,2091886.46428575
20,Cesar,2010,2018,12,12,13817686.5714286,18683462.7142857,4865776.1428571,193287469.71978,16107289.143315,15842561.8956044,1596762.07939982,13817686.5714286,13817686.5714286,14842131.6456044,17529246.0769231,2687114.4313187
54,Norte de Santander,2010,2018,12,12,13496938.4494382,17696098.1573034,4199159.7078652,183973923.567416,15331160.2972846,15393290.485955,1315237.31750962,13496938.4494382,13496938.4494382,13936990.1404494,16374967.7921349,2437977.6516854
47,Magdalena,2010,2018,12,12,14398771.3631285,19000716.5139665,4601945.150838,192715884.631285,16059657.0526071,15616084.2625698,1516316.69144411,14398771.3631285,14398771.3631285,14848079.4776536,16917799.9944134,2069720.5167598
99,Vichada,2010,2018,12,12,10736896.3823529,19273441.7990196,8536545.4166667,177808419.340686,14817368.2783905,15026472.5147059,2403450.41666356,10736896.3823529,10736896.3823529,12672390.867647,16574695.2855392,3902304.41789215
44,La Guajira,2010,2018,12,12,14572367.2611465,18777811.8726115,4205444.611465,201869950.012739,16822495.8343949,16758350.3312102,1360063.349623,14572367.2611465,14572367.2611465,15623932.4203821,18236755.8598726,2612823.4394905
66,Risaralda,2010,2018,12,12,11406311.5714286,15452208.8571429,4045897.2857143,158804505.285714,13233708.7738095,12943909.1785714,1204862.50039627,11406311.5714286,11406311.5714286,12394736.1071429,14171050.8214286,1776314.7142857
23,Córdoba,2010,2018,12,12,12712482.960396,17503229.950495,4790746.990099,176427155.742574,14702262.9785479,14279184.0148515,1361420.69154416,12712482.960396,12712482.960396,13764002.1930693,15589188.8069307,1825186.6138614
0,Area en Litigio Cauca - Huila,2010,2018,12,12,10778586,16808377.6666667,6029791.6666667,173328337,14444028.0833333,15189766.3333333,1865433.62998376,10778586,10778586,12811009.6666666,15860956,3049946.33333335
17,Caldas,2010,2018,12,12,12833688.9,18255138.9666667,5421450.0666667,185134233.333333,15427852.7777778,15467880.0166667,1568564.11269867,12833688.9,12833688.9,14228421.3833333,16312078.35,2083656.9666667
18,Caquetá,2010,2018,12,12,9668481.72751323,16810042.505291,7141560.77777777,165118218.574074,13759851.5478395,14404023.8148148,2025226.65602506,9668481.72751323,9668481.72751323,12067408.1507936,14790731.5317461,2723323.3809524
25,Cundinamarca,2010,2018,12,12,12460074.0101523,16659275.6700508,4199201.6598985,174331007.822335,14527583.9851946,14547069.4213198,1465218.72721193,12460074.0101523,12460074.0101523,13064583.4365482,15830757.0659899,2766173.6294416
41,Huila,2010,2018,12,12,11516711.9866667,17335504.6933333,5818792.7066666,176228888.04,14685740.67,15294300.4733333,1788267.98590943,11516711.9866667,11516711.9866667,12812267.78,16090380.24,3278112.46
50,Meta,2010,2018,12,12,10805104.2248876,16638834.7316342,5833730.5067466,173743524.185907,14478627.0154922,15169653.6986507,2042736.23649842,10805104.2248876,10805104.2248876,12403413.5412293,16299975.3898051,3896561.84857575
63,Quindío,2010,2018,12,12,12606321.8666667,17586075,4979753.1333333,176561740.066667,14713478.3388889,14302299,1524121.79096688,12606321.8666667,12606321.8666667,13555956.8666667,15794458.8666667,2238502.00000005
27,Chocó,2010,2018,12,12,10222259.6386768,14258579.740458,4036320.1017812,141919712.949109,11826642.7457591,11433932.1183206,1247624.62056766,10222259.6386768,10222259.6386768,10823433.0152672,12568105.8829517,1744672.86768445
73,Tolima,2010,2018,12,12,13385469.0653266,17790640.3517588,4405171.2864322,183084469.688442,15257039.1407035,14844675.8994975,1464424.02650493,13385469.0653266,13385469.0653266,14026677.5477387,16594989.2462311,2568311.69849245
85,Casanare,2010,2018,12,12,11629227.2905028,16892179.2458101,5262951.9553073,182601124.715084,15216760.3929237,15954714.0307263,1702255.58876522,11629227.2905028,11629227.2905028,13802597.4106146,16739656.6340782,2937059.2234637
95,Guaviare,2010,2018,12,12,10101303.0786026,17910536.2008734,7809233.1222708,166979923.755459,13914993.6462882,14221127.69869,2094671.8645724,10101303.0786026,10101303.0786026,12026251.5720524,15331293.4868996,3305041.9148472
5,Antioquia,2010,2018,12,12,12712120.7279843,17321336.7436399,4609216.0156556,182397505.477495,15199792.1231246,15733465.5557729,1291424.28848285,12712120.7279843,12712120.7279843,14137574.6868884,16032179.0978474,1894604.41095895
15,Boyacá,2010,2018,12,12,13248957.9347826,16555622.25,3306664.3152174,179864109.358696,14988675.7798913,14787240.7554348,1214707.29005499,13248957.9347826,13248957.9347826,13914830.9619565,16242949.9565217,2328118.99456525
19,Cauca,2010,2018,12,12,11235383.2727273,14990532.4505929,3755149.1778656,159086234.411067,13257186.2009223,13356081.1264823,1229101.57360116,11235383.2727273,11235383.2727273,12131286.9525692,14536802.1027668,2405515.1501976
91,Amazonas,2010,2019,12,12,10364754.3235955,16695475.1067416,6330720.7831461,162990615.169663,13582551.2641386,13720015.7651685,1597415.7699752,10364754.3235955,10364754.3235955,12485519.6966293,14696443.9033708,2210924.20674155
86,Putumayo,2010,2019,12,12,8904026.10576923,16737214.7548077,7833188.64903847,160655235.701923,13387936.3084936,13567200.875,1892205.78793249,8904026.10576923,8904026.10576923,12813256.8942307,14167593.4951923,1354336.60096155
70,Sucre,2010,2019,12,12,13464026.4827586,18279753.6551724,4815727.1724138,189649079.781609,15804089.9818008,15873424.4712644,1609234.84781047,13464026.4827586,13464026.4827586,14358227.4252874,17046232.2413793,2688004.81609195
76,Valle del Cauca,2010,2019,12,12,11280045.871345,13816497.754386,2536451.883041,150694624.736842,12557885.3947368,12423143.5614035,943613.475554643,11280045.871345,11280045.871345,11611531.0497076,13590933.7397661,1979402.6900585
81,Arauca,2010,2019,12,12,11487653.3034826,17400900.6218905,5913247.3184079,179472925.288557,14956077.1073798,15154655.8283582,1452878.91860579,11487653.3034826,11487653.3034826,14292796.3631841,15894803.0422885,1602006.67910445
97,Vaupés,2010,2019,12,12,10441943.1862069,16921636.3195402,6479693.1333333,164371533.749425,13697627.8124521,14031008.8862069,1734272.58646108,10441943.1862069,10441943.1862069,12248163.4873563,14730110.7517242,2481947.2643678
94,Guainía,2010,2019,12,12,10758428.7228916,16462744.6385542,5704315.9156626,166647200.414802,13887266.7012335,14325575.0938038,1718008.36821124,10758428.7228916,10758428.7228916,12704214.8347677,14963122.1488812,2258907.3141136
52,Nariño,2010,2019,12,12,11627715.1338583,14252211.1732283,2624496.03937,151722085.661417,12643507.1384514,12551493.7972441,778060.095727653,11627715.1338583,11627715.1338583,11937336.3976378,13297342.4586614,1360006.0610236
13,Bolívar,2010,2019,12,12,13658818.9308756,18208800.7096774,4549981.7788018,192516666.682028,16043055.5568356,16171855.8294931,1606371.3134888,13658818.9308756,13658818.9308756,14316160.2626728,17646324.4516129,3330164.1889401
8,Atlántico,2010,2019,12,12,14927969.6428571,19882021,4954051.3571429,207265233.357143,17272102.7797619,17326877.4642857,1501045.63701276,14927969.6428571,14927969.6428571,15837395.2857143,18369158.4642857,2531763.1785714
20,Cesar,2010,2019,12,12,13640359.2527473,18664435.2857143,5024076.032967,194516273.412088,16209689.4510073,16217883.0604395,1442204.82357918,13640359.2527473,13640359.2527473,14954564.5054945,17401668.4725275,2447103.967033
54,Norte de Santander,2010,2019,12,12,13832710.5505618,17732319.011236,3899608.4606742,188931266.325843,15744272.1938202,15374000.7584269,1201684.82394307,13832710.5505618,13832710.5505618,14735563.8876405,16970024.2808989,2234460.39325845
68,Santander,2010,2019,12,12,13967258.032,17318869.832,3351611.8,190332617.108,15861051.4256667,15909881.612,1024710.4003753,13967258.032,13967258.032,15034076.164,16789184.138,1755107.974
47,Magdalena,2010,2019,12,12,13927234.5698324,18797390.9050279,4870156.3351955,193397144.396648,16116428.6997207,16033261.2122905,1548077.58211166,13927234.5698324,13927234.5698324,14808955.4581005,17326956.7541899,2518001.2960894
99,Vichada,2010,2019,12,12,11385436.6789216,17264794.7132353,5879358.0343137,179076037.507353,14923003.1256128,15127824.3737746,1802140.08096804,11385436.6789216,11385436.6789216,13571624.0245098,16467590.2377451,2895966.2132353
44,La Guajira,2010,2019,12,12,15109752.7643312,19015774.6369427,3906021.8726115,204014578.101911,17001214.8418259,17236787.6146497,1314522.21111444,15109752.7643312,15109752.7643312,15549705.7707006,17901820.8917198,2352115.1210191
63,Quindío,2010,2019,12,12,13393739.8666667,17358336.9333333,3964597.0666666,180800842.133333,15066736.8444444,15240748.7,1289991.11079275,13393739.8666667,13393739.8666667,13759603.4,15720871.3,1961267.9
23,Córdoba,2010,2019,12,12,12669061.6930693,16688396.009901,4019334.3168317,176547998.069307,14712333.1724422,14876265.9554456,1172810.50260538,12669061.6930693,12669061.6930693,13667931.6980198,15700389.9207921,2032458.22277225
27,Chocó,2010,2019,12,12,10329200.5496183,13767982.2671756,3438781.7175573,140839111.961832,11736592.663486,11647125.043257,1111978.66403064,10329200.5496183,10329200.5496183,10727293.6552163,12688655.0737914,1961361.41857505
17,Caldas,2010,2019,12,12,13596096.2666667,18628909.0333333,5032812.7666666,188610807.166667,15717567.2638889,15561994.2666667,1443596.4438314,13596096.2666667,13596096.2666667,14640933.9,16818463.15,2177529.25
18,Caquetá,2010,2019,12,12,9635338.28571429,17066591.1772487,7431252.89153441,164106786.937831,13675565.5781526,14096301.9603174,1769369.37213815,9635338.28571429,9635338.28571429,12831286.8095238,14363753.9378307,1532467.1283069
25,Cundinamarca,2010,2019,12,12,12876369.4314721,16863532.9949239,3987163.5634518,176045156.243655,14670429.6869712,14506616.3807107,1072881.33834734,12876369.4314721,12876369.4314721,13951585.393401,15454623.0482234,1503037.65482235
41,Huila,2010,2019,12,12,11718921.0133333,17335577.44,5616656.4266667,177558238.693333,14796519.8911111,14834768.48,1368121.21861792,11718921.0133333,11718921.0133333,14084115.0733333,15567058.24,1482943.1666667
50,Meta,2010,2019,12,12,10852706.6986507,18338324.0569715,7485617.3583208,176088930.155922,14674077.5129935,14908749.7496252,1834397.44359991,10852706.6986507,10852706.6986507,13628381.9250375,15582752.7998501,1954370.8748126
0,Area en Litigio Cauca - Huila,2010,2019,12,12,11326992.6666667,16817261,5490268.3333333,176499556.333333,14708296.3611111,15007417.8333334,1475574.39934382,11326992.6666667,11326992.6666667,13748893.6666666,15684261.8333334,1935368.1666667
73,Tolima,2010,2019,12,12,13600579.1457286,17550817.4572864,3950238.3115578,185769891.472362,15480824.2893635,15573308.1658292,1128410.96658508,13600579.1457286,13600579.1457286,14605123.0904523,15981665.3542713,1376542.2638191
85,Casanare,2010,2019,12,12,11702594.1675978,18356734.4469274,6654140.2793296,184896651.918994,15408054.3265829,15721778.5670391,1633615.95477597,11702594.1675978,11702594.1675978,14387387.5195531,16223092.9846369,1835705.4650838
95,Guaviare,2010,2019,12,12,10299566.1659389,17643225.6943231,7343659.5283842,166020010.200873,13835000.8500728,14202762.1812227,1798569.11289823,10299566.1659389,10299566.1659389,12665213.7117904,14547832.9454148,1882619.23362445
5,Antioquia,2010,2019,12,12,13712070.4735812,17220651.2798434,3508580.8062622,182495097.381605,15207924.7818004,15188955.9315068,1150034.89145442,13712070.4735812,13712070.4735812,14073749.3600783,15890807.3209394,1817057.96086105
15,Boyacá,2010,2019,12,12,13363084.7608696,17118028.4402174,3754943.6793478,180844212.815217,15070351.0679348,15044884.4891304,961698.996623067,13363084.7608696,13363084.7608696,14372871.6902174,15600699.6168478,1227827.9266304
66,Risaralda,2010,2019,12,12,11619639.5714286,15628781.9285714,4009142.3571428,161811730.428571,13484310.8690476,13523385.7142857,1202449.87182909,11619639.5714286,11619639.5714286,12431653.1071429,14395156.1785714,1963503.0714286
19,Cauca,2010,2019,12,12,11757485.1067194,15527981.5177866,3770496.4110672,160235857.379447,13352988.1149539,13157168.3478261,979005.574356209,11757485.1067194,11757485.1067194,12642218.4150198,13982287.2905139,1340068.8754941
15,Boyacá,2020,2020,12,12,13467575.4891304,17434346.1956522,3966770.7065218,185184420.891304,15432035.0742754,15519538.2826087,1246275.21044906,13467575.4891304,13467575.4891304,14146682.0434783,16439444.6413044,2292762.5978261
13,Bolívar,2020,2020,12,12,13188923.640553,20108364.3410138,6919440.7004608,189303619.170507,15775301.5975422,14914023.8479262,2014899.31016801,13188923.640553,13188923.640553,14452299.7327189,17107591.6589862,2655291.9262673
52,Nariño,2020,2020,12,12,10898958.8425197,13742276.3385827,2843317.496063,151527309.622047,12627275.8018373,12991430.3779528,880717.940424665,10898958.8425197,10898958.8425197,11820180.5748031,13134780.8031496,1314600.22834645
99,Vichada,2020,2020,12,12,12388162.5906863,18294095.2598039,5905932.6691176,185734586.818628,15477882.2348856,15876872.5870098,2175237.32227757,12388162.5906863,12388162.5906863,13325344.1654412,17467272.2365196,4141928.07107845
0,Area en Litigio Cauca - Huila,2020,2020,12,12,11636250,18032222,6395972,182241144,15186762,15241766.3333334,1948506.96233947,11636250,11636250,13703847.6666667,16865259,3161411.3333333
